log_timestamp_millis;seq;det_drowsiness;det_microsleep;det_reserved_0;det_no_driver;det_fake_driver;det_eyes_on_road;det_distraction;det_smoking;det_eating;det_drinking;det_phoning;det_reserved_1;det_long_distraction;det_short_distraction;timestamp;tracking_status;head_pose_origin_x;head_pose_origin_y;head_pose_origin_z;head_pose_x_axis_x;head_pose_x_axis_y;head_pose_x_axis_z;head_pose_y_axis_x;head_pose_y_axis_y;head_pose_y_axis_z;head_pose_z_axis_x;head_pose_z_axis_y;head_pose_z_axis_z;head_pose_quality;consensus_gaze_origin_x;consensus_gaze_origin_y;consensus_gaze_origin_z;consensus_gaze_direction_x;consensus_gaze_direction_y;consensus_gaze_direction_z;consensus_gaze_quality;se_perclos_value;se_perclos_quality;drowsiness_4_level_value;drowsiness_4_level_status;eye_open_left_value;eye_open_left_quality;eye_open_right_value;eye_open_right_quality;eye_opening_left_value;eye_opening_left_quality;eye_opening_right_value;eye_opening_right_quality;eye_closure_duration;tracking_state;valid
1737631803138;304177;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164679730000;2;-0.07577988505363464;0.08883103728294373;0.945942223072052;-0.8119204044342041;-0.026976946741342545;0.58314448595047;0.03497174754738808;0.9948898553848267;0.09471643716096878;-0.5827196836471558;0.09729579091072083;-0.806827962398529;0.7408422231674194;-0.05065314844250679;0.09317918121814728;0.9289134740829468;-0.851168155670166;0.10764797031879425;-0.5137360095977783;0.8187512159347534;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010441255755722523;0.8375399708747864;0;2;TRUE
1737631803155;304178;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164696412000;2;-0.07691990584135056;0.08834830671548843;0.9465224742889404;-0.8067098259925842;-0.033280614763498306;0.590009868144989;0.02890407107770443;0.9949958324432373;0.09564461559057236;-0.590240478515625;0.0942111387848854;-0.8017109632492065;0.7408422231674194;-0.05167948827147484;0.09294568747282028;0.92899489402771;-0.8460434079170227;0.10210343450307846;-0.523245096206665;0.7966634631156921;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010440406389534473;0.828797459602356;0;2;TRUE
1737631803172;304179;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164713099000;2;-0.07768550515174866;0.08824393153190613;0.9471535682678223;-0.7984820008277893;-0.03774401545524597;0.600834310054779;0.026026664301753044;0.9949352741241455;0.09708946198225021;-0.601455807685852;0.09316190332174301;-0.7934556007385254;0.7408422231674194;-0.05300974100828171;0.09281895309686661;0.9290480613708496;-0.8438565731048584;0.08917771279811859;-0.5291061997413635;0.7849082946777344;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.01020325068384409;0.8185077905654907;0;2;TRUE
1737631803187;304180;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164729780000;2;-0.07788655161857605;0.08842987567186356;0.9472615718841553;-0.7950981855392456;-0.03294391930103302;0.6055853366851807;0.032104671001434326;0.9948372840881348;0.0962708368897438;-0.6056303977966309;0.09598688036203384;-0.7899356484413147;0.7408422231674194;-0.05358889326453209;0.09278476238250732;0.9290421605110168;-0.8411515355110168;0.09177402406930923;-0.532955527305603;0.7589015960693359;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010144762694835663;0.809205174446106;0;2;TRUE
1737631803205;304181;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164746463000;2;-0.0789945125579834;0.08785159885883331;0.9479016065597534;-0.7883293628692627;-0.035632070153951645;0.6142207980155945;0.029330508783459663;0.9950099587440491;0.0953669548034668;-0.6145539879798889;0.09319597482681274;-0.7833504676818848;0.7408422231674194;-0.0544712133705616;0.09251048415899277;0.9290303587913513;-0.833227276802063;0.08881587535142899;-0.5457509160041809;0.7047139406204224;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010321296751499176;0.8018903732299805;0;2;TRUE
1737631803222;304182;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164763151000;2;-0.07963095605373383;0.08802303671836853;0.9485554099082947;-0.7815073728561401;-0.043214891105890274;0.6223975419998169;0.023468272760510445;0.9948559999465942;0.09854348748922348;-0.6234544515609741;0.09161905944347382;-0.7764731049537659;0.7408422231674194;-0.05520197004079819;0.09245061129331589;0.9290086030960083;-0.8248876929283142;0.07867426425218582;-0.5597952008247375;0.6414076089859009;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.01023721881210804;0.7935682535171509;0;2;TRUE
1737631803239;304183;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164779833000;2;-0.0800025463104248;0.08804036676883698;0.9491429328918457;-0.7744928598403931;-0.04449927434325218;0.6310155391693115;0.022734297439455986;0.9949202537536621;0.09806539118289948;-0.6321739554405212;0.09029664099216461;-0.7695469856262207;0.7408422231674194;-0.0556413009762764;0.09235725551843643;0.928908109664917;-0.8133531212806702;0.06564023345708847;-0.5780553817749023;0.5813351273536682;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010467507876455784;0.7834351062774658;0;2;TRUE
1737631803255;304184;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164796517000;2;-0.0800473690032959;0.08786386996507645;0.9496625065803528;-0.7682310938835144;-0.042361799627542496;0.6387695074081421;0.024032678455114365;0.9951964020729065;0.09490271657705307;-0.6397213935852051;0.08825855702161789;-0.763522744178772;0.7408422231674194;-0.05599174275994301;0.09218070656061172;0.9287899732589722;-0.8011121153831482;0.05072125419974327;-0.5963612794876099;0.5244233012199402;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010462834499776363;0.7706156969070435;0;2;TRUE
1737631803271;304185;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164813202000;2;-0.07974682003259659;0.0880008414387703;0.9495110511779785;-0.7658188343048096;-0.033020325005054474;0.6422080397605896;0.030959684401750565;0.9956294298171997;0.08811087906360626;-0.6423106789588928;0.08735952526330948;-0.7614494562149048;0.7408422231674194;-0.056125327944755554;0.09196227043867111;0.9284930229187012;-0.7823889851570129;0.03202279657125473;-0.6219662427902222;0.47021204233169556;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010369776748120785;0.7581250667572021;0;2;TRUE
1737631803288;304186;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164829885000;2;-0.08027578145265579;0.08833672851324081;0.9497537016868591;-0.759887158870697;-0.03207521513104439;0.6492632031440735;0.03112892434000969;0.9958406090736389;0.08562979102134705;-0.6493092775344849;0.08527983725070953;-0.755728006362915;0.7408422231674194;-0.0561564639210701;0.09178588539361954;0.9281806945800781;-0.7607343792915344;0.008800415322184563;-0.6490036845207214;0.4242367446422577;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010491857305169106;0.7452538013458252;0;2;TRUE
1737631803305;304187;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164846569000;2;-0.08013235777616501;0.08854461461305618;0.9500533938407898;-0.7549784183502197;-0.029827242717146873;0.6550709009170532;0.03420398011803627;0.9958139061927795;0.0847628116607666;-0.6548569798469543;0.08640012890100479;-0.7507978081703186;0.7408422231674194;-0.056372132152318954;0.09156322479248047;0.9278398156166077;-0.7368513345718384;-0.0091598154976964;-0.6759927272796631;0.37660980224609375;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010346027091145515;0.7340821623802185;0;2;TRUE
1737631803321;304188;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164863253000;2;-0.08048471808433533;0.08872201293706894;0.950465202331543;-0.748315155506134;-0.03216933459043503;0.6625628471374512;0.032416053116321564;0.9958566427230835;0.08496320992708206;-0.6625508666038513;0.08505693078041077;-0.7441717982292175;0.7408422231674194;-0.05660781264305115;0.09139955043792725;0.9275165796279907;-0.7132874727249146;-0.029554333537817;-0.7002481818199158;0.33593279123306274;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010398159734904766;0.7260687351226807;0;2;TRUE
1737631803340;304189;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164879938000;2;-0.08043039590120316;0.0889682024717331;0.9507318735122681;-0.7446333169937134;-0.03165321797132492;0.66672283411026;0.034165121614933014;0.995758056640625;0.08543195575475693;-0.6665987968444824;0.08639414608478546;-0.7403932213783264;0.7408422231674194;-0.05674997717142105;0.0913221687078476;0.9272474646568298;-0.6939007639884949;-0.054387662559747696;-0.7180137038230896;0.3047632575035095;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010418850928544998;0.7168034315109253;0;2;TRUE
1737631803355;304190;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164896623000;2;-0.08050772547721863;0.08911135792732239;0.9508527517318726;-0.7412911653518677;-0.0284052062779665;0.6705822348594666;0.03803335502743721;0.9957209229469299;0.0842215046286583;-0.6701050996780396;0.08793715387582779;-0.737038791179657;0.7408422231674194;-0.057461440563201904;0.091257244348526;0.926939070224762;-0.66962069272995;-0.08529344946146011;-0.7377893924713135;0.3768656253814697;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010246467776596546;0.7099705934524536;0;2;TRUE
1737631803372;304191;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164913306000;2;-0.08110736310482025;0.08907856792211533;0.951062798500061;-0.7387786507606506;-0.029734261333942413;0.6732919216156006;0.03725949302315712;0.9956963658332825;0.08485592901706696;-0.6729174256324768;0.08777626603841782;-0.7344912886619568;0.7408422231674194;-0.05833294615149498;0.09108967334032059;0.9266111850738525;-0.6400103569030762;-0.10003550350666046;-0.7618265151977539;0.39551258087158203;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010267718695104122;0.7062801122665405;0;2;TRUE
1737631803388;304192;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164929992000;2;-0.08149614930152893;0.08890052139759064;0.9511588215827942;-0.737447202205658;-0.031327370554208755;0.674677848815918;0.03476695716381073;0.9958386421203613;0.08424139022827148;-0.6745093464851379;0.08558007329702377;-0.7332893013954163;0.7408422231674194;-0.05896969139575958;0.09085845202207565;0.9262591004371643;-0.6091692447662354;-0.11485482007265091;-0.7846790552139282;0.39620837569236755;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010265274904668331;0.7002851963043213;0;2;TRUE
1737631803405;304193;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164946673000;2;-0.08187755197286606;0.088985376060009;0.9511553645133972;-0.7368341088294983;-0.031147457659244537;0.6753556728363037;0.034664999693632126;0.995883584022522;0.08375082910060883;-0.6751842498779297;0.08512166887521744;-0.7327212691307068;0.7408422231674194;-0.059354234486818314;0.09076611697673798;0.9259828329086304;-0.5849206447601318;-0.11952091753482819;-0.8022359609603882;0.38885605335235596;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.01039885450154543;0.6937766075134277;0;2;TRUE
1737631803421;304194;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164963358000;2;-0.08213906735181808;0.08893608301877975;0.9511029124259949;-0.7363519072532654;-0.029766200110316277;0.6759436726570129;0.034175287932157516;0.996120274066925;0.0810951441526413;-0.6757351160049438;0.08281513303518295;-0.7324777841567993;0.7408422231674194;-0.059600912034511566;0.09066207706928253;0.9257278442382812;-0.5631686449050903;-0.12706278264522552;-0.8165146112442017;0.3862445056438446;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010467549785971642;0.6883495450019836;0;2;TRUE
1737631803439;304195;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164980045000;2;-0.08226921409368515;0.08890010416507721;0.9512091875076294;-0.7358875274658203;-0.02809588983654976;0.6765206456184387;0.035534463822841644;0.9961594343185425;0.08002321422100067;-0.6761707067489624;0.0829278826713562;-0.7320629358291626;0.7408422231674194;-0.059943560510873795;0.09056646376848221;0.9256678819656372;-0.554233193397522;-0.11762870848178864;-0.8240079283714294;0.3860996961593628;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010404018685221672;0.6817544102668762;0;2;TRUE
1737631803454;304196;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5164996730000;2;-0.08224967867136002;0.08903913199901581;0.9510854482650757;-0.7371129989624023;-0.026567107066512108;0.675247073173523;0.03601161018013954;0.9962628483772278;0.07850822061300278;-0.6748092770576477;0.08218616247177124;-0.7334015369415283;0.7408422231674194;-0.060001131147146225;0.09053168445825577;0.9256100058555603;-0.5477823615074158;-0.11775524914264679;-0.8282923102378845;0.3789095878601074;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010436219163239002;0.6767092347145081;0;2;TRUE
1737631803472;304197;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165013410000;2;-0.08235976099967957;0.0892566367983818;0.9507383108139038;-0.7396968603134155;-0.02530505880713463;0.6724642515182495;0.036592885851860046;0.9963017106056213;0.07774259895086288;-0.6719445586204529;0.0821133628487587;-0.7360352873802185;0.7408422231674194;-0.060250330716371536;0.09050207585096359;0.9256822466850281;-0.5539035797119141;-0.10233741253614426;-0.826267421245575;0.41205543279647827;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.01036715880036354;0.6746329665184021;0;2;TRUE
1737631803492;304198;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165030098000;2;-0.08297428488731384;0.08908069133758545;0.950842022895813;-0.7382122874259949;-0.030507763847708702;0.6738782525062561;0.029905641451478004;0.9965144991874695;0.0778748095035553;-0.6739052534103394;0.07764090597629547;-0.7347269058227539;0.6874843835830688;-0.060597974807024;0.0904047042131424;0.9257238507270813;-0.5539457201957703;-0.09037642925977707;-0.8276329040527344;0.4368431568145752;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010720184072852135;0.6759787797927856;0;2;TRUE
1737631803505;304199;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165046779000;2;-0.08318120986223221;0.08882629871368408;0.9512435793876648;-0.7365402579307556;-0.034972939640283585;0.6754889488220215;0.02635028026998043;0.9964207410812378;0.08032078295946121;-0.6758802533149719;0.07695881277322769;-0.7329823970794678;0.6874843835830688;-0.06092248111963272;0.0903204157948494;0.9260514974594116;-0.5662373304367065;-0.07005326449871063;-0.8212599158287048;0.46584445238113403;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010686653666198254;0.6776093244552612;0;2;TRUE
1737631803521;304200;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165063462000;2;-0.08365250378847122;0.08894544839859009;0.9511928558349609;-0.7375323176383972;-0.03798573091626167;0.6742426753044128;0.025945045053958893;0.9960857629776001;0.08449829369783401;-0.6748132705688477;0.07981348037719727;-0.7336599230766296;0.6874843835830688;-0.06111685931682587;0.09030512720346451;0.9262028932571411;-0.5698396563529968;-0.06435550004243851;-0.8192320466041565;0.4701717793941498;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010751811787486076;0.681370198726654;0;2;TRUE
1737631803539;304201;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165080151000;2;-0.08352312445640564;0.08882869780063629;0.9510747790336609;-0.7403110861778259;-0.040324632078409195;0.671053946018219;0.02264515869319439;0.9961370825767517;0.08484164625406265;-0.6718829274177551;0.0780053362250328;-0.7365381717681885;0.6874843835830688;-0.06109459698200226;0.09031369537115097;0.9262469410896301;-0.5690187215805054;-0.06265442818403244;-0.8199341893196106;0.4770561158657074;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.01068517379462719;0.6858240365982056;0;2;TRUE
1737631803555;304202;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165096833000;2;-0.08366385847330093;0.08841462433338165;0.9508386850357056;-0.742157518863678;-0.041029978543519974;0.6689684391021729;0.019220057874917984;0.9964110255241394;0.08243592828512192;-0.6699498891830444;0.0740380510687828;-0.7387053370475769;0.6874843835830688;-0.061071451753377914;0.09036575257778168;0.9262415170669556;-0.5675850510597229;-0.06107371672987938;-0.8210464119911194;0.4960332214832306;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010140880942344666;0.6864122748374939;0;2;TRUE
1737631803572;304203;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165113515000;2;-0.0832449346780777;0.08840710669755936;0.9506231546401978;-0.7455024719238281;-0.03564046323299408;0.6655492186546326;0.024113159626722336;0.9964732527732849;0.08037149906158447;-0.6660665273666382;0.07596564292907715;-0.7420139312744141;0.7408422231674194;-0.06094406545162201;0.09041321277618408;0.9261910319328308;-0.562649667263031;-0.05661875382065773;-0.8247542977333069;0.5168519616127014;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010383522137999535;0.6877642869949341;0;2;TRUE
1737631803588;304204;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165130203000;2;-0.08342603594064713;0.08861078321933746;0.9504905939102173;-0.7459477186203003;-0.033283330500125885;0.6651723384857178;0.02665700949728489;0.9964580535888672;0.07975403219461441;-0.6654708385467529;0.07722384482622147;-0.7424184083938599;0.7408422231674194;-0.06078116223216057;0.09046205133199692;0.9261674284934998;-0.5611567497253418;-0.059483520686626434;-0.8255693912506104;0.5446733236312866;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.01034286804497242;0.6894668340682983;0;2;TRUE
1737631803605;304205;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165146885000;2;-0.08347243070602417;0.08881885558366776;0.9506019353866577;-0.7469003796577454;-0.035535577684640884;0.6639857292175293;0.02614503912627697;0.9962292313575745;0.08272665739059448;-0.664421796798706;0.07914850115776062;-0.7431549429893494;0.7408422231674194;-0.06075465679168701;0.09047385305166245;0.9261525869369507;-0.5592007040977478;-0.061573099344968796;-0.8267425894737244;0.5585501194000244;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010573701933026314;0.6923027038574219;0;2;TRUE
1737631803624;304206;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165163567000;2;-0.08340860903263092;0.08892564475536346;0.9507126212120056;-0.745963990688324;-0.0397317111492157;0.6648001074790955;0.023780861869454384;0.9959931373596191;0.08620964735746384;-0.6655616164207458;0.0801188051700592;-0.742030143737793;0.7408422231674194;-0.060740284621715546;0.09050703793764114;0.9261373281478882;-0.5570968985557556;-0.06400473415851593;-0.8279772996902466;0.5783084630966187;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010868826881051064;0.6964916586875916;0;2;TRUE
1737631803640;304207;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165180252000;2;-0.08306904882192612;0.08883649110794067;0.9507156014442444;-0.745404064655304;-0.039582837373018265;0.6654366850852966;0.023921828716993332;0.9960042238235474;0.08604290336370468;-0.6661835312843323;0.08005519211292267;-0.741478681564331;0.7408422231674194;-0.0606917105615139;0.09053342789411545;0.9261133670806885;-0.5551466345787048;-0.06901192665100098;-0.8288845419883728;0.5941241383552551;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010767650790512562;0.7005677223205566;0;2;TRUE
1737631803655;304208;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165196938000;2;-0.0830971971154213;0.08886897563934326;0.950936496257782;-0.7420758008956909;-0.03891037777066231;0.6691856384277344;0.025425225496292114;0.9959615468978882;0.08610567450523376;-0.6698336005210876;0.08091113716363907;-0.7380896806716919;0.7408422231674194;-0.06069160997867584;0.09057527035474777;0.9260967373847961;-0.5539271831512451;-0.07102639228105545;-0.8295299410820007;0.613491952419281;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010984411463141441;0.7027348279953003;0;2;TRUE
1737631803672;304209;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165213620000;2;-0.08351337909698486;0.0888260006904602;0.9509069919586182;-0.7421988844871521;-0.03926399350166321;0.6690285205841064;0.02648269757628441;0.9957842826843262;0.08781972527503967;-0.6696562170982361;0.0828973799943924;-0.738030195236206;0.7408422231674194;-0.06071801111102104;0.09064319729804993;0.9260894656181335;-0.5526323318481445;-0.06839264184236526;-0.8306142091751099;0.6192267537117004;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.010912672616541386;0.704055666923523;0;2;TRUE
1737631803689;304210;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165230304000;2;-0.08351057022809982;0.0888146385550499;0.9507306814193726;-0.7460376620292664;-0.04046091064810753;0.664673388004303;0.026739271357655525;0.9955270886421204;0.09061358124017715;-0.6653667092323303;0.08537402749061584;-0.741618812084198;0.7408422231674194;-0.06075824797153473;0.09073808044195175;0.9261033535003662;-0.5529813766479492;-0.06023175269365311;-0.8310136795043945;0.6094286441802979;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.01112743653357029;0.7070533037185669;0;2;TRUE
1737631803705;304211;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165246991000;2;-0.08358045667409897;0.08869508653879166;0.950644314289093;-0.7484123110771179;-0.04251691326498985;0.6618695855140686;0.024619193747639656;0.9954744577407837;0.09178516268730164;-0.6627766489982605;0.08498784154653549;-0.7439786195755005;0.7408422231674194;-0.06078986078500748;0.09080958366394043;0.9261385202407837;-0.5543158650398254;-0.05126575380563736;-0.8307260274887085;0.6088230013847351;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.011196576058864594;0.7116056680679321;0;2;TRUE
1737631803722;304212;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165263672000;2;-0.08386708796024323;0.08868733048439026;0.950325608253479;-0.7523960471153259;-0.0446280837059021;0.6571974754333496;0.02349664829671383;0.9952490329742432;0.09448429942131042;-0.658291757106781;0.08653155714273453;-0.7477728724479675;0.7408422231674194;-0.060802098363637924;0.09092998504638672;0.9261434674263;-0.5548260807991028;-0.04239848628640175;-0.8308852910995483;0.6332155466079712;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.011170404963195324;0.7175723314285278;0;2;TRUE
1737631803739;304213;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165280356000;2;-0.08397851139307022;0.08848897367715836;0.9497511386871338;-0.7574018836021423;-0.04636206850409508;0.6513009667396545;0.020061058923602104;0.9953528642654419;0.09418211132287979;-0.6526407599449158;0.08439949154853821;-0.7529520392417908;0.7408422231674194;-0.0607835054397583;0.09101007133722305;0.9260945320129395;-0.5536129474639893;-0.033351585268974304;-0.8321059942245483;0.6536538600921631;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.011491963639855385;0.7211360335350037;0;2;TRUE
1737631803758;304214;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165297044000;2;-0.08394524455070496;0.08836609870195389;0.9492114782333374;-0.7622774243354797;-0.04541453346610069;0.6456552147865295;0.01983933337032795;0.9954272508621216;0.09343986958265305;-0.6469463109970093;0.08403646945953369;-0.7578907012939453;0.7408422231674194;-0.06065405160188675;0.09100138396024704;0.9259894490242004;-0.5506427884101868;-0.027985334396362305;-0.8342717289924622;0.6832088232040405;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.011296950280666351;0.7241885662078857;0;2;TRUE
1737631803771;304215;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;5165313726000;2;-0.08420178294181824;0.0884992852807045;0.9488881230354309;-0.7641598582267761;-0.04629255831241608;0.6433635950088501;0.018887801095843315;0.9953876733779907;0.09405621886253357;-0.6447502970695496;0.08402571082115173;-0.7597609758377075;0.7408422231674194;-0.06049196794629097;0.09094938635826111;0.9258434772491455;-0.5467179417610168;-0.0322805754840374;-0.8366943597793579;0.6834253668785095;0;0.0;1.0;0;FALSE;0.0;TRUE;1.0;0.0;0.0;0.0113212363794446;0.7261824011802673;0;2;TRUE
